PassengerId,Transported,Prob_false,Prob_true
0276_01,False,0.8533289692119027,0.14667103078809732
0276_02,True,0.006013888888888889,0.9939861111111111
0279_01,False,0.716991076325635,0.2830089236743649
0280_01,True,0.44396709022831327,0.5560329097716867
0284_01,True,0.3314341887472693,0.6685658112527308
0292_01,False,0.8396544024860587,0.1603455975139412
0293_01,True,0.059514343907726266,0.9404856560922736
0295_01,False,0.523876976996172,0.47612302300382786
0296_01,False,0.7525968741226093,0.24740312587739063
0299_01,False,0.6876924142034436,0.3123075857965564
0300_01,False,0.6553475745745481,0.3446524254254516
0308_01,True,0.4965367555775838,0.5034632444224162
0311_01,True,0.4689811042715455,0.5310188957284546
0312_01,True,0.3484610870124028,0.651538912987597
0317_01,False,0.8900167610167606,0.109983238983239
0318_01,True,0.45361247799328297,0.546387522006717
0319_01,False,0.5392938287202991,0.4607061712797009
0319_02,True,0.018930555555555558,0.9810694444444443
0323_01,True,0.44279484056535146,0.5572051594346485
0325_01,False,0.553096693554124,0.44690330644587595
0328_01,True,0.42933671424035214,0.5706632857596481
0329_01,True,0.007318181818181818,0.9926818181818183
0332_01,True,0.3963567589574168,0.6036432410425832
0335_01,False,0.657065574947928,0.34293442505207217
0339_01,False,0.7458773844619431,0.2541226155380567
0339_02,False,0.8070265514714042,0.19297344852859555
0339_03,True,0.3529430337679178,0.6470569662320825
0339_04,True,0.33197849220782666,0.6680215077921733
0339_05,True,0.34991272137734986,0.65008727862265
0339_06,False,0.8084345870632638,0.19156541293673648
0339_07,False,0.7582342461460108,0.24176575385398924
0339_08,False,0.8758347078403195,0.1241652921596807
0342_01,True,0.3312268119951943,0.6687731880048058
0342_02,True,0.34428724887513595,0.6557127511248642
0344_01,True,0.0383454045954046,0.9616545954045955
0344_02,False,0.6982543140983545,0.3017456859016456
0349_01,False,0.9539309489530078,0.04606905104699221
0349_02,True,0.0379448051948052,0.9620551948051947
0349_03,False,0.6428864901438429,0.35711350985615686
0349_04,True,0.06158270895770895,0.9384172910422912
0349_05,False,0.7054392829392829,0.294560717060717
0349_06,False,0.7694462273837273,0.23055377261627266
0351_01,True,0.009672619047619048,0.990327380952381
0353_01,True,0.2873084894809353,0.7126915105190642
0353_02,True,0.352270890577431,0.6477291094225691
0354_01,True,0.40790188758609824,0.5920981124139019
0362_01,True,0.3474232743305886,0.6525767256694113
0363_01,False,0.5398368752635396,0.4601631247364606
0363_02,True,0.35625041438180005,0.6437495856182004
0363_03,True,0.2632060753788696,0.7367939246211308
0364_01,True,0.4068235540689101,0.5931764459310898
0364_02,False,0.7436974707224323,0.2563025292775681
0366_01,True,0.442185937020496,0.5578140629795036
0367_01,False,0.8162240863711452,0.18377591362885476
0374_01,False,0.8756621879797192,0.12433781202028105
0374_02,False,0.9321918832801183,0.06780811671988145
0386_01,False,0.8930282111893949,0.10697178881060458
0390_01,False,0.5678860089686715,0.43211399103132847
0393_01,False,0.7969308560161885,0.20306914398381115
0394_01,True,0.4339455204668054,0.5660544795331944
0399_01,True,0.2472607303515199,0.7527392696484796
0400_01,True,0.0766499333999334,0.9233500666000667
0404_01,True,0.21872935017768605,0.7812706498223139
0406_01,False,0.7492893421937538,0.25071065780624613
0414_01,False,0.7806795206427559,0.2193204793572442
0416_01,False,0.7915408309011249,0.20845916909887496
0418_01,False,0.811182492752346,0.18881750724765425
0419_01,True,0.49332956218617985,0.50667043781382
0419_02,True,0.3551306011283179,0.644869398871682
0419_03,False,0.5380218785600365,0.4619781214399634
0420_01,False,0.8003165302834421,0.1996834697165579
0421_01,True,0.289640412047533,0.7103595879524676
0422_01,False,0.8026404425897455,0.19735955741025393
0424_01,False,0.7829553412274002,0.21704465877259999
0426_01,False,0.8009214069813916,0.19907859301860864
0440_01,False,0.6122213224082418,0.3877786775917581
0443_01,False,0.6202574332272474,0.3797425667727525
0450_01,False,0.6757369542652052,0.324263045734795
0451_01,True,0.0017692307692307693,0.9982307692307693
0455_01,False,0.6538936113980617,0.34610638860193815
0464_01,True,0.43610564499999493,0.563894355000005
0467_01,True,0.1131897289844658,0.8868102710155337
0467_02,True,0.11708429691653373,0.8829157030834662
0467_03,True,0.10072010628260626,0.899279893717394
0467_04,True,0.41921706649473683,0.580782933505263
0469_01,False,0.5899879148629147,0.4100120851370852
0473_01,False,0.6417328812828038,0.3582671187171962
0478_01,False,0.9048673450732276,0.09513265492677257
0478_02,True,0.034306172993672994,0.9656938270063269
0479_01,True,0.004843137254901961,0.9951568627450978
0483_01,True,0.029490293611617133,0.9705097063883827
0483_02,True,0.44792671462524397,0.5520732853747562
0484_01,True,0.01796825396825397,0.982031746031746
0486_01,True,0.3536279037440028,0.6463720962559969
0489_01,True,0.44937839156457554,0.5506216084354244
0489_02,True,0.0007142857142857143,0.9992857142857143
0491_01,True,0.3142688076457426,0.6857311923542571
0492_01,False,0.7478878107186928,0.25211218928130696
0493_01,True,0.47605031243266543,0.5239496875673345
0494_01,True,0.041934086746586746,0.9580659132534133
0494_02,False,0.5275660463977028,0.4724339536022973
0495_01,True,0.450959109517933,0.5490408904820668
0495_02,True,0.46887246536143623,0.5311275346385639
0495_03,False,0.5275868819905587,0.47241311800944125
0495_04,True,0.47960217006076156,0.5203978299392384
0495_05,False,0.8440786780728732,0.15592132192712688
0495_06,False,0.5484565852534121,0.45154341474658793
0496_01,True,0.37041686222704023,0.6295831377729595
0496_02,True,0.3964816024661615,0.6035183975338385
0497_01,True,0.0037142857142857142,0.9962857142857143
0505_01,False,0.7307869250847188,0.26921307491528085
0508_01,False,0.6534513528911748,0.34654864710882527
0509_01,False,0.595369641306406,0.40463035869359393
0511_01,False,0.8545911396609925,0.1454088603390074
0514_01,True,0.2340103192129509,0.7659896807870489
0524_01,True,0.2730160187035188,0.7269839812964812
0526_01,True,0.41150004562431036,0.5884999543756897
0530_01,False,0.814501492380169,0.18549850761983122
0530_02,False,0.8978446818704171,0.10215531812958281
0530_03,True,0.005416666666666666,0.9945833333333334
0532_01,False,0.8304579452195548,0.1695420547804448
0532_02,True,0.014769841269841271,0.9852301587301586
0535_01,False,0.620506496427549,0.3794935035724509
0536_01,False,0.6484971246074187,0.35150287539258124
0536_02,False,0.8865516955524694,0.11344830444753042
0541_01,True,0.008299603174603175,0.9917003968253968
0543_01,True,0.4356173866166514,0.5643826133833486
0544_01,True,0.13671529859029857,0.8632847014097016
0554_01,False,0.8710216458378222,0.12897835416217762
0557_01,True,0.002261904761904762,0.9977380952380953
0557_02,True,0.0007142857142857143,0.9992857142857143
0558_01,True,0.38002722359339997,0.6199727764065999
0562_01,True,0.4264553802750398,0.5735446197249601
0562_02,True,0.01175951825951826,0.9882404817404818
0574_01,False,0.8587309079809079,0.141269092019092
0578_01,True,0.3931278269803812,0.6068721730196185
0578_02,True,0.4387141921803687,0.5612858078196313
0584_01,True,0.446458993131052,0.553541006868948
0584_02,False,0.8781130868400608,0.12188691315993946
0592_01,False,0.5071338891801354,0.4928661108198647
0595_01,True,0.47854700895509716,0.5214529910449028
0601_01,False,0.5534683843633147,0.4465316156366853
0604_01,True,0.26780869773071786,0.7321913022692822
0605_01,False,0.7417631739175858,0.25823682608241444
0606_01,True,0.3719488955102345,0.6280511044897654
0613_01,True,0.003064425770308123,0.9969355742296918
0613_02,True,0.00394047619047619,0.9960595238095238
0616_01,False,0.8889064029365886,0.1110935970634113
0617_01,False,0.6820472903644346,0.3179527096355656
0620_01,False,0.8025795776935482,0.19742042230645168
0620_02,True,0.38124514007234594,0.6187548599276539
0620_03,True,0.3556031012116537,0.6443968987883462
0621_01,False,0.8448772979471509,0.15512270205284912
0622_01,False,0.875627247752248,0.12437275224775222
0624_01,True,0.3531244380619381,0.6468755619380617
0625_01,True,0.03777201964701965,0.9622279803529803
0625_02,True,0.004492063492063492,0.9955079365079365
0625_03,True,0.01917038517038517,0.9808296148296148
0626_01,True,0.008215638528138527,0.9917843614718614
0626_02,True,0.0053055555555555555,0.9946944444444444
0626_03,True,0.4137950105450104,0.5862049894549896
0627_01,True,0.2822841354551881,0.7177158645448118
0632_01,False,0.8765554796510675,0.1234445203489321
0632_02,True,0.37629733388386627,0.6237026661161336
0632_03,False,0.503708966970422,0.49629103302957794
0640_01,True,0.01114762321012321,0.9888523767898767
0640_02,True,0.04072525391275392,0.9592747460872459
0648_01,False,0.7938982361377872,0.2061017638622129
0648_02,False,0.6497216729349082,0.3502783270650917
0649_01,True,0.43666729022611395,0.563332709773886
0651_01,True,0.023078178765678765,0.976921821234321
0652_01,True,0.35847651787067425,0.6415234821293258
0652_02,True,0.4882456328071655,0.5117543671928345
0652_03,True,0.25854124895572267,0.7414587510442772
0652_04,False,0.7925238372738376,0.20747616272616276
0652_05,True,0.44507256346594626,0.5549274365340537
0654_01,True,0.36667442075897955,0.6333255792410204
0662_01,True,0.3243651564079197,0.6756348435920804
0666_01,False,0.5017451073178628,0.49825489268213713
0666_02,True,0.3069194830625172,0.693080516937483
0667_01,False,0.6540047162804516,0.34599528371954835
0670_01,False,0.7076146395314348,0.2923853604685649
0670_02,False,0.9069406502510217,0.09305934974897821
0673_01,True,0.34606863479657596,0.653931365203424
0675_01,True,0.48492786747566163,0.5150721325243383
0676_01,False,0.595001026751027,0.4049989732489734
0681_01,False,0.5284401030299248,0.47155989697007505
0692_01,True,0.35857196643226047,0.6414280335677394
0694_01,False,0.6133609898443491,0.3866390101556511
0695_01,True,0.3754538586413587,0.6245461413586415
0698_01,False,0.8115806085254614,0.18841939147453854
0700_01,False,0.7834016551259197,0.21659834487408022
0706_01,True,0.35798418982977814,0.6420158101702219
0708_01,True,0.009989028944911297,0.9900109710550887
0708_02,True,0.0020436507936507932,0.9979563492063491
0711_01,False,0.6622699836927781,0.3377300163072222
0716_01,False,0.6418735855432836,0.35812641445671617
0717_01,True,0.03852564510652746,0.9614743548934725
0717_02,False,0.6326947890430865,0.3673052109569137
0717_03,True,0.007891865079365078,0.992108134920635
0717_04,True,0.00737987012987013,0.9926201298701298
0717_05,False,0.8129977661227662,0.18700223387723386
0717_06,False,0.6533026002849919,0.3466973997150081
0717_07,True,0.026458444333444332,0.9735415556665555
0720_01,True,0.019626734376734373,0.9803732656232659
0720_02,False,0.6888900209053073,0.31110997909469285
0720_03,False,0.8282670126141491,0.17173298738585113
0721_01,True,0.42626659084379676,0.5737334091562031
0722_01,False,0.6567051694220812,0.3432948305779189
0723_01,False,0.8336285381285383,0.1663714618714619
0725_01,False,0.5756974809461264,0.42430251905387356
0730_01,True,0.43060208174178755,0.5693979182582125
0731_01,False,0.8315482262835205,0.16845177371647962
0731_02,False,0.6987550623396211,0.30124493766037896
0735_01,False,0.57839439436982,0.42160560563017996
0739_01,False,0.5142706305132778,0.48572936948672235
0741_01,False,0.5016490275075799,0.49835097249242
0742_01,True,0.2944935493428141,0.7055064506571861
0742_02,True,0.011308663558663558,0.9886913364413366
0744_01,True,0.001176470588235294,0.9988235294117647
0745_01,False,0.8536076019568664,0.1463923980431333
0747_01,False,0.6910721655795184,0.3089278344204816
0748_01,True,0.004464285714285715,0.9955357142857142
0748_02,False,0.9070884315847549,0.0929115684152449
0749_01,True,0.0018181818181818182,0.9981818181818182
0751_01,True,0.024394050394050393,0.9756059496059497
0752_01,False,0.5477018090054083,0.4522981909945919
0755_01,True,0.39452422783614743,0.6054757721638527
0758_01,True,0.39531127294842117,0.6046887270515786
0758_02,True,0.011416666666666665,0.9885833333333334
0758_03,False,0.8798474442224442,0.12015255577755576
0759_01,True,0.008465180652680654,0.9915348193473195
0759_02,False,0.798475101287601,0.20152489871239865
0759_03,True,0.04052100677100678,0.9594789932289934
0760_01,False,0.8066541715078861,0.1933458284921133
0763_01,True,0.03199991674991675,0.9680000832500832
0763_02,False,0.8405409477218686,0.1594590522781312
0766_01,True,0.2943799994080568,0.7056200005919431
0774_01,True,0.48948374378889065,0.5105162562111094
0774_02,False,0.9274509665171428,0.07254903348285699
0774_03,True,0.39585735179852827,0.6041426482014718
0775_01,True,0.19627688896071238,0.8037231110392873
0775_02,True,0.2889260416870711,0.7110739583129289
0775_03,True,0.051656662781662754,0.9483433372183373
0775_04,False,0.7282693580928877,0.2717306419071126
0775_05,True,0.2347517343767344,0.7652482656232655
0775_06,True,0.02726057276057276,0.9727394272394274
0778_01,True,0.026785631035631034,0.973214368964369
0778_02,True,0.4809523642207467,0.5190476357792535
0780_01,True,0.0833416635608973,0.9166583364391027
0783_01,False,0.8414611541279501,0.15853884587205017
0792_01,False,0.502871659794454,0.497128340205546
0800_01,False,0.7103473887223888,0.2896526112776113
0801_01,True,0.0024431818181818183,0.9975568181818182
0803_01,True,0.30292724595665793,0.6970727540433423
0804_01,True,0.012737907925407925,0.987262092074592
0807_01,False,0.5411180588202648,0.45888194117973535
0810_01,False,0.803312062937063,0.19668793706293713
0812_01,True,0.30232108609914354,0.6976789139008562
0814_01,False,0.8324780699606551,0.16752193003934487
0821_01,True,0.011919011544011544,0.9880809884559884
0827_01,False,0.7595134083752504,0.24048659162474956
0827_02,False,0.5069309334456392,0.4930690665543609
0827_03,True,0.059476905039405024,0.9405230949605948
0831_01,False,0.8211700766553708,0.17882992334462922
0832_01,False,0.5347337327704976,0.46526626722950243
0837_01,True,0.019584131146631142,0.9804158688533688
0837_02,False,0.7474537910919491,0.252546208908051
0838_01,True,0.3906610011118913,0.6093389988881087
0838_02,False,0.8253565670440669,0.17464343295593296
0841_01,False,0.8270704503829505,0.1729295496170497
0842_01,True,0.40962661882750884,0.5903733811724909
0843_01,True,0.4608523320504746,0.5391476679495254
0844_01,True,0.3054079567448378,0.6945920432551622
0847_01,False,0.8536471155478509,0.14635288445214917
0852_01,True,0.014861652236652234,0.9851383477633476
0854_01,True,0.3755746907676087,0.6244253092323913
0855_01,True,0.24196571484071483,0.7580342851592848
0856_01,False,0.8919619200244202,0.10803807997557997
0857_01,True,0.3187993513839103,0.6812006486160895
0858_01,False,0.7880743561993565,0.21192564380064385
0858_02,True,0.01904322066822067,0.9809567793317793
0861_01,False,0.6347073886081236,0.36529261139187597
0862_01,False,0.5389138515036733,0.46108614849632673
0864_01,False,0.9029105130980127,0.09708948690198692
0864_02,True,0.005103535353535355,0.9948964646464646
0864_03,True,0.004575757575757575,0.9954242424242427
0866_01,True,0.008374999999999999,0.991625
0872_01,False,0.8639360476125184,0.13606395238748184
0880_01,True,0.27515251630034937,0.724847483699651
0880_02,True,0.46162908181000284,0.5383709181899972
0882_01,True,0.40052930521061325,0.5994706947893867
0884_01,False,0.821551883423594,0.17844811657640608
0884_02,True,0.24527323281293875,0.754726767187061
0886_01,False,0.8031524100899103,0.19684758991008994
0886_02,True,0.0031875,0.9968125000000001
0886_03,True,0.004642857142857143,0.9953571428571429
0887_01,False,0.9550615287490289,0.044938471250971244
0887_02,False,0.7840564468211528,0.21594355317884734
0888_01,False,0.7914392870201697,0.20856071297983067
0888_02,False,0.6680190858977625,0.3319809141022377
0891_01,True,0.33572777579317825,0.6642722242068217
0892_01,True,0.051162795537795534,0.9488372044622045
0892_02,True,0.02150523088023088,0.9784947691197692
0892_03,True,0.01669372294372294,0.983306277056277
0894_01,True,0.012553613053613053,0.9874463869463868
0895_01,True,0.4691918874469184,0.5308081125530815
0896_01,True,0.22835683483613056,0.771643165163869
0897_01,True,0.0,1.0
0897_02,True,0.0045,0.9955000000000002
0900_01,False,0.5519307040998218,0.4480692959001782
0908_01,False,0.5453035795903444,0.45469642040965597
0909_01,False,0.8388085354188298,0.1611914645811705
0909_02,True,0.0043257575757575766,0.9956742424242425
0909_03,True,0.012119269619269618,0.9878807303807303
0914_01,False,0.8270435455067804,0.1729564544932192
0916_01,False,0.6613216909724264,0.33867830902757384
0917_01,True,0.3551860365941249,0.6448139634058754
0920_01,False,0.8897109397954986,0.11028906020450137
0929_01,False,0.7405446832579184,0.2594553167420814
0934_01,False,0.8370194376701728,0.16298056232982702
0936_01,False,0.8646995039274448,0.13530049607255487
0937_01,True,0.41550178255267256,0.5844982174473274
0943_01,True,0.008214285714285714,0.9917857142857143
0943_02,True,0.001875,0.998125
0943_03,False,0.7046759759847993,0.29532402401520047
0945_01,False,0.7540515962580594,0.24594840374194094
0945_02,False,0.9042127631355571,0.09578723686444272
0948_01,False,0.7239248002814176,0.2760751997185821
0950_01,True,0.05714657564657564,0.9428534243534243
0954_01,True,0.43132264727446645,0.5686773527255338
0958_01,False,0.8701706467552053,0.1298293532447944
0959_01,False,0.6478620309429135,0.3521379690570868
0962_01,True,0.2753873454976396,0.7246126545023606
0963_01,True,0.010909271284271282,0.9890907287157285
0967_01,False,0.871186251248751,0.12881374875124874
0973_01,False,0.7974167228969863,0.20258327710301394
0974_01,False,0.5237495188205327,0.47625048117946733
0977_01,True,0.49166738694312245,0.5083326130568778
0980_01,False,0.8165814757138286,0.18341852428617134
0981_01,False,0.832046450754268,0.16795354924573186
0981_02,False,0.5597690527609646,0.4402309472390355
0986_01,False,0.9379205704426293,0.062079429557370724
0986_02,True,0.002357142857142857,0.997642857142857
0996_01,False,0.7038323905626536,0.29616760943734627
0999_01,True,0.4919156284891581,0.508084371510842
0999_02,True,0.4900090779146894,0.5099909220853105
1003_01,False,0.8591539269553974,0.14084607304460245
1007_01,False,0.8824242146742148,0.11757578532578535
1009_01,False,0.867170173780468,0.1328298262195321
1010_01,True,0.0018813131313131313,0.9981186868686868
1016_01,False,0.8409663947163947,0.15903360528360527
1021_01,False,0.6916358123086062,0.3083641876913936
1023_01,True,0.03686183261183261,0.9631381673881673
1028_01,True,0.4145966042256676,0.5854033957743325
1037_01,False,0.5474137194504842,0.45258628054951605
1039_01,False,0.7651086017740429,0.23489139822595717
1042_01,False,0.6110699662824276,0.3889300337175723
1044_01,True,0.44567641794480034,0.5543235820551996
1050_01,False,0.6481619683421151,0.35183803165788463
1055_01,True,0.415049086126292,0.5849509138737081
1059_01,True,0.010126172438672438,0.9898738275613276
1059_02,True,0.01445355339105339,0.9855464466089465
1061_01,True,0.00832260101010101,0.9916773989898989
1064_01,True,0.4011324590442236,0.5988675409557763
1064_02,False,0.5392958858736723,0.4607041141263279
1067_01,False,0.7145881117076935,0.28541188829230635
1069_01,True,0.003030448717948718,0.9969695512820513
1070_01,True,0.25015887775794904,0.749841122242051
1072_01,True,0.42696442119971534,0.5730355788002847
1072_02,False,0.5641375707625708,0.43586242923742924
1072_03,True,0.4336636329356917,0.5663363670643085
1072_04,False,0.5384196379600792,0.46158036203992076
1072_05,False,0.8497176601992779,0.15028233980072211
1072_06,False,0.5213962092688872,0.47860379073111275
1072_07,True,0.27841022335507637,0.7215897766449237
1072_08,True,0.4232915279165279,0.5767084720834721
1073_01,False,0.8319606480121184,0.1680393519878814
1074_01,True,0.36092707374325045,0.6390729262567499
1074_02,True,0.24776812076812083,0.752231879231879
1081_01,True,0.2805630929742772,0.7194369070257228
1087_01,True,0.32883219740785535,0.6711678025921447
1090_01,True,0.00351010101010101,0.9964898989898989
1090_02,False,0.6045937404099166,0.3954062595900832
1092_01,True,0.36771940722676044,0.6322805927732398
1098_01,False,0.8138649096002034,0.18613509039979625
1101_01,True,0.4888679727135611,0.5111320272864388
1103_01,False,0.9270377835099198,0.07296221649008028
1104_01,True,0.007013819513819512,0.9929861804861805
1106_01,False,0.9149619002428601,0.08503809975714
1106_02,True,0.010172979797979799,0.9898270202020203
1107_01,False,0.6996015792128405,0.30039842078715917
1109_01,False,0.7147345293595296,0.2852654706404707
1111_01,True,0.4363283355361526,0.5636716644638473
1111_02,False,0.6082967587967587,0.3917032412032413
1111_03,False,0.7325186717522243,0.26748132824777576
1118_01,False,0.8125927851388377,0.18740721486116219
1118_02,True,0.025034548784548787,0.9749654512154513
1118_03,True,0.09501483238983238,0.9049851676101678
1118_04,True,0.48819029091823246,0.5118097090817676
1118_05,False,0.7895770570373899,0.2104229429626102
1119_01,False,0.7905211197256478,0.20947888027435244
1119_02,True,0.01292832167832168,0.9870716783216783
1120_01,True,0.2370294152656769,0.7629705847343231
1122_01,True,0.35196383112501545,0.6480361688749848
1124_01,True,0.017189310689310688,0.9828106893106895
1124_02,True,0.0700795732045732,0.9299204267954267
1124_03,False,0.7020689963631139,0.2979310036368861
1125_01,False,0.8141868728751469,0.1858131271248531
1125_02,False,0.5519003969886324,0.44809960301136775
1126_01,True,0.05714657564657564,0.9428534243534243
1128_01,True,0.001130952380952381,0.9988690476190476
1128_02,True,0.007190476190476191,0.9928095238095237
1131_01,True,0.001176470588235294,0.9988235294117647
1135_01,False,0.8405511065731653,0.1594488934268346
1135_02,True,0.3590781461895594,0.6409218538104406
1135_03,False,0.9372101856476857,0.06278981435231434
1135_04,True,0.26854658389855773,0.7314534161014425
1137_01,False,0.6008621105201987,0.3991378894798015
1137_02,False,0.7916301917037211,0.20836980829627896
1138_01,True,0.13965417915417913,0.860345820845821
1139_01,False,0.5823691496412085,0.41763085035879155
1143_01,True,0.4359243746020063,0.5640756253979936
1145_01,True,0.0393864304555094,0.9606135695444905
1145_02,False,0.595183295870796,0.4048167041292042
1145_03,False,0.911303243239389,0.08869675676061126
1145_04,True,0.025473636958157086,0.9745263630418431
1151_01,True,0.38255648436530804,0.6174435156346919
1157_01,False,0.906701884007805,0.09329811599219491
1158_01,True,0.4217754096608582,0.5782245903391415
1158_02,True,0.4767383740700305,0.5232616259299695
1159_01,False,0.5416852093984447,0.4583147906015554
1159_02,False,0.6423755145997793,0.3576244854002206
